date,day_idx,promo_flag,campaign_id,channel,spend,impressions,clicks
2025-08-12,39,0,C025,referral,3257.19,19611,341
2025-08-12,39,0,C026,referral,2376.29,13719,322
2025-08-12,39,0,C027,referral,2838.29,20927,401
2025-08-12,39,0,C028,referral,2449.87,6806,143
2025-08-12,39,0,C029,referral,3502.73,13422,308
2025-08-12,39,0,C030,referral,4954.49,13336,255
2025-08-12,39,0,C031,referral,4599.84,16041,152
2025-08-12,39,0,C032,referral,5889.88,8622,229
2025-08-12,39,0,C033,organic,305.94,78791,913
2025-08-12,39,0,C034,organic,516.31,94213,1218
2025-08-12,39,0,C035,organic,575.14,98769,1497
2025-08-12,39,0,C036,organic,518.46,82474,684
2025-08-12,39,0,C037,organic,402.34,101836,1013
2025-08-12,39,0,C038,organic,413.91,59205,448
2025-08-12,39,0,C039,organic,355.77,40054,344
2025-08-12,39,0,C040,organic,532.04,86469,605
2025-08-13,40,1,C001,search,26972.33,118396,3556
2025-08-13,40,1,C002,search,14088.65,52242,2067
2025-08-13,40,1,C003,search,24290.39,106609,1875
2025-08-13,40,1,C004,search,23750.07,101290,2273
2025-08-13,40,1,C005,search,17322.27,77273,2369
2025-08-13,40,1,C006,search,22354.79,96773,3258
2025-08-13,40,1,C007,search,17922.34,67141,1381
2025-08-13,40,1,C008,search,16916.62,82361,1646
2025-08-13,40,1,C009,paid_social,23268.3,111145,2516
2025-08-13,40,1,C010,paid_social,21433.25,126844,2817
2025-08-13,40,1,C011,paid_social,24477.66,116656,2411
2025-08-13,40,1,C012,paid_social,18759.09,86642,947
2025-08-13,40,1,C013,Paid_Social,15792.31,74829,1812
2025-08-13,40,1,C014,paid_social,17316.84,83122,1397
2025-08-13,40,1,C015,paid_social,10711.31,54768,1285
2025-08-13,40,1,C016,paid_social,24109.18,123348,2851
2025-08-13,40,1,C017,email,1858.63,33926,303
2025-08-13,40,1,C018,email,2589.91,51010,848
2025-08-13,40,1,C019,email,1916.0,69412,1754
2025-08-13,40,1,C020,email,2862.94,22103,172
2025-08-13,40,1,C021,email,1759.38,56093,339
2025-08-13,40,1,C022,email,1561.7,41497,702
2025-08-13,40,1,C023,email,2522.35,28543,477
2025-08-13,40,1,C024,email,2917.18,26742,170
2025-08-13,40,1,C025,referral,4126.82,12816,216
2025-08-13,40,1,C026,referral,5427.16,24549,555
2025-08-13,40,1,C027,referral,3353.55,23829,706
2025-08-13,40,1,C028,referral,5676.56,8610,165
2025-08-13,40,1,C029,referral,4371.22,12033,358
2025-08-13,40,1,C030,referral,4699.38,16919,177
2025-08-13,40,1,C031,referral,5638.8,11954,186
2025-08-13,40,1,C032,referral,5629.68,17018,244
2025-08-13,40,1,C033,organic,584.31,33866,200
2025-08-13,40,1,C034,organic,639.06,111782,809
2025-08-13,40,1,C035,organic,455.26,75135,713
2025-08-13,40,1,C036,organic,425.83,84711,367
2025-08-13,40,1,C037,organic,376.26,78940,872
2025-08-13,40,1,C038,organic,585.85,114578,364
2025-08-13,40,1,C039,organic,505.86,116911,1673
2025-08-13,40,1,C040,organic,675.95,75770,1111
2025-08-14,41,1,C001,search,27789.46,116316,2780
2025-08-14,41,1,C002,search,30519.48,114924,4502
2025-08-14,41,1,C003,search,13865.73,66257,1718
2025-08-14,41,1,C004,search,32271.17,150501,4506
2025-08-14,41,1,C005,search,29140.6,139153,3837
2025-08-14,41,1,C006,search,21337.83,100113,2930
2025-08-14,41,1,C007,search,27809.07,109746,690
2025-08-14,41,1,C008,search,20213.13,99305,2860
2025-08-14,41,1,C009,paid_social,11979.35,63564,1298
2025-08-14,41,1,C010,paid_social,17138.18,87100,2171
2025-08-14,41,1,C011,paid_social,24895.25,126536,1728
2025-08-14,41,1,C012,paid_social,21874.67,131557,1827
2025-08-14,41,1,C013,paid_social,13366.37,63095,1302
2025-08-14,41,1,C014,paid_social,21822.85,105567,2353
2025-08-14,41,1,C015,paid_social,14557.19,81403,1406
2025-08-14,41,1,C016,paid_social,24289.79,113999,2307
2025-08-14,41,1,C017,email,1732.47,21307,223
2025-08-14,41,1,C018,email,2594.95,51968,833
2025-08-14,41,1,C019,email,3184.33,64253,562
2025-08-14,41,1,C020,email,2389.56,51935,382
2025-08-14,41,1,C021,email,2900.94,35587,371
2025-08-14,41,1,C022,email,2434.27,33060,416
2025-08-14,41,1,C023,email,,48922,688
2025-08-14,41,1,C024,email,2038.75,24665,324
2025-08-14,41,1,C025,referral,3547.45,10995,355
2025-08-14,41,1,C026,referral,3742.38,24050,452
2025-08-14,41,1,C027,referral,5266.08,21020,380
2025-08-14,41,1,C028,referral,4509.88,17907,281
2025-08-14,41,1,C029,referral,5575.72,22986,449
2025-08-14,41,1,C030,referral,3646.15,17548,376
2025-08-14,41,1,C031,referral,3176.11,24561,347
2025-08-14,41,1,C032,referral,5117.31,11488,69
2025-08-14,41,1,C033,organic,604.13,85721,369
2025-08-14,41,1,C034,organic,470.31,50503,219
2025-08-14,41,1,C035,organic,706.56,81712,202
2025-08-14,41,1,C036,organic,533.06,69142,755
2025-08-14,41,1,C037,organic,584.6,96500,697
2025-08-14,41,1,C038,organic,776.95,63313,814
2025-08-14,41,1,C039,organic,667.23,104197,1401
2025-08-14,41,1,C040,organic,605.61,105199,526
2025-08-15,42,1,C001,search,21687.98,91754,1917
2025-08-15,42,1,C002,search,21512.17,106043,3208
2025-08-15,42,1,C003,search,28303.85,138771,3391
2025-08-15,42,1,C004,search,20810.91,91322,2928
2025-08-15,42,1,C005,search,18219.87,83261,2786
2025-08-15,42,1,C006,search,24433.45,115331,1820
2025-08-15,42,1,C007,search,24684.79,122172,3499
2025-08-15,42,1,C008,search,25530.63,112448,3697
2025-08-15,42,1,C009,paid_social,23759.07,109305,931
2025-08-15,42,1,C010,paid_social,22527.77,111318,1932
2025-08-15,42,1,C011,paid_social,19374.26,110174,2366
2025-08-15,42,1,C012,paid_social,12992.45,70850,933
2025-08-15,42,1,C013,paid_social,12752.63,77149,1401
2025-08-15,42,1,C014,paid_social,27420.62,123937,2015
2025-08-15,42,1,C015,paid_social,25382.07,115825,3319
2025-08-15,42,1,C016,paid_social,14478.67,74071,1612
2025-08-15,42,1,C017,email,3047.03,46098,973
2025-08-15,42,1,C018,email,3686.85,44390,399
2025-08-15,42,1,C019,email,2501.35,30585,474
2025-08-15,42,1,C020,email,2053.92,31498,346
2025-08-15,42,1,C021,email,3293.55,42270,508
2025-08-15,42,1,C022,email,3322.67,65988,612
2025-08-15,42,1,C023,email,2752.07,58211,664
2025-08-15,42,1,C024,email,2178.59,44675,404
2025-08-15,42,1,C025,referral,2905.66,6083,54
2025-08-15,42,1,C026,referral,4243.34,19266,381
2025-08-15,42,1,C027,referral,4043.87,20483,371
2025-08-15,42,1,C028,referral,3071.95,21948,430
2025-08-15,42,1,C029,referral,3582.57,24299,754
2025-08-15,42,1,C030,referral,3379.68,24646,469
2025-08-15,42,1,C031,referral,2995.57,5041,114
2025-08-15,42,1,C032,referral,4396.03,9830,154
2025-08-15,42,1,C033,organic,723.39,43165,320
2025-08-15,42,1,C034,organic,592.59,42962,551
2025-08-15,42,1,C035,organic,693.7,72523,867
2025-08-15,42,1,C036,organic,709.26,41292,415
2025-08-15,42,1,C037,organic,664.82,86257,1096
2025-08-15,42,1,C038,organic,610.04,41159,243
2025-08-15,42,1,C039,organic,696.65,73700,857
2025-08-15,42,1,C040,organic,496.21,103810,1346
2025-08-16,43,1,C001,search,33614.41,156087,4656
2025-08-16,43,1,C002,search,35268.48,156996,3537
2025-08-16,43,1,C003,search,32377.56,125630,3100
2025-08-16,43,1,C004,search,29725.44,119589,4323
2025-08-16,43,1,C005,search,33229.12,156851,4291
2025-08-16,43,1,C006,search,29734.81,112388,3311
2025-08-16,43,1,C007,search,20289.36,78483,2395
2025-08-16,43,1,C008,search,24918.26,102680,2085
2025-08-16,43,1,C009,paid_social,17775.88,103115,2215
2025-08-16,43,1,C010,paid_social,21250.13,110206,2217
2025-08-16,43,1,C011,paid_social,25035.42,131842,2048
2025-08-16,43,1,C012,paid_social,30775.44,161997,2745
2025-08-16,43,1,C013,paid_social,14976.53,83887,1314
2025-08-16,43,1,C014,paid_social,14374.33,66947,1401
2025-08-16,43,1,C015,paid_social,12038.41,64874,0
2025-08-16,43,1,C016,paid_social,25486.9,116074,1757
2025-08-16,43,1,C017,email,2944.15,38260,560
2025-08-16,43,1,C018,email,2357.25,74621,828
2025-08-16,43,1,C019,email,3798.31,37846,364
2025-08-16,43,1,C020,email,3789.13,58425,484
2025-08-16,43,1,C021,email,2232.97,50738,638
2025-08-16,43,1,C022,email,2795.19,64693,1134
2025-08-16,43,1,C023,email,2099.12,58890,802
2025-08-16,43,1,C024,email,3216.51,73360,978
2025-08-16,43,1,C025,referral,6856.02,13350,405
2025-08-16,43,1,C026,referral,3217.09,18246,313
2025-08-16,43,1,C027,referral,4219.44,13054,304
2025-08-16,43,1,C028,referral,5652.59,11328,205
2025-08-16,43,1,C029,referral,3421.68,8243,207
2025-08-16,43,1,C030,referral,2953.19,16272,381
2025-08-16,43,1,C031,referral,6961.38,13776,317
2025-08-16,43,1,C032,referral,5260.88,22228,766
2025-08-16,43,1,C033,organic,903.02,34920,468
2025-08-16,43,1,C034,organic,674.84,52569,340
2025-08-16,43,1,C035,organic,837.23,81165,1144
2025-08-16,43,1,C036,organic,656.77,138480,1282
2025-08-16,43,1,C037,organic,867.43,112239,715
2025-08-16,43,1,C038,organic,692.05,93692,681
2025-08-16,43,1,C039,organic,657.45,102376,299
2025-08-16,43,1,C040,organic,968.84,57854,869
2025-08-17,44,1,C001,search,29112.09,116514,3141
2025-08-17,44,1,C002,search,30413.53,145039,4471
2025-08-17,44,1,C003,search,23513.24,101192,4181
2025-08-17,44,1,C004,search,27181.43,105623,2348
2025-08-17,44,1,C005,search,24682.03,107040,3777
2025-08-17,44,1,C006,search,42715.37,183228,7333
2025-08-17,44,1,C007,search,20980.9,90770,3035
2025-08-17,44,1,C008,search,28132.13,134606,4615
2025-08-17,44,1,C009,paid_social,15959.51,82827,1816
2025-08-17,44,1,C010,paid_social,21830.83,129635,2887
2025-08-17,44,1,C011,paid_social,22250.69,109942,2619
2025-08-17,44,1,C012,paid_social,31630.22,146482,2915
2025-08-17,44,1,C013,paid_social,24744.12,123215,2314
2025-08-17,44,1,C014,paid_social,18960.4,87305,1557
2025-08-17,44,1,C015,paid_social,20399.61,101943,2279
2025-08-17,44,1,C016,paid_social,21020.47,104749,2156
2025-08-17,44,1,C017,email,2318.22,59202,673
2025-08-17,44,1,C018,email,3855.36,73480,884
2025-08-17,44,1,C019,email,2723.12,29312,184
2025-08-17,44,1,C020,email,1919.08,37182,119
2025-08-17,44,1,C021,email,3695.59,28042,400
2025-08-17,44,1,C022,email,2251.93,74332,1123
2025-08-17,44,1,C023,email,3674.9,56686,871
2025-08-17,44,1,C024,email,2536.28,36466,352
2025-08-17,44,1,C025,referral,4623.17,20228,560
2025-08-17,44,1,C026,referral,4178.24,14920,337
2025-08-17,44,1,C027,referral,7575.19,15496,330
2025-08-17,44,1,C028,referral,5112.55,20334,347
2025-08-17,44,1,C029,referral,4157.79,8371,178
2025-08-17,44,1,C030,referral,4339.07,19101,381
2025-08-17,44,1,C031,referral,4145.07,17437,344
2025-08-17,44,1,C032,referral,7002.09,12811,199
2025-08-17,44,1,C033,organic,500.88,63189,698
2025-08-17,44,1,C034,organic,907.54,61436,533
2025-08-17,44,1,C035,organic,563.03,62239,394
2025-08-17,44,1,C036,organic,779.5,75922,550
2025-08-17,44,1,C037,organic,628.28,48659,732
2025-08-17,44,1,C038,organic,370.15,87866,1051
2025-08-17,44,1,C039,organic,770.2,41676,472
2025-08-17,44,1,C040,organic,619.83,86132,600
2025-08-18,45,1,C001,search,19921.06,97891,2627
2025-08-18,45,1,C002,search,21778.19,96255,3750
2025-08-18,45,1,C003,search,20652.48,88666,1652
2025-08-18,45,1,C004,search,25275.73,115956,1518
2025-08-18,45,1,C005,search,18747.64,77155,1508
2025-08-18,45,1,C006,search,23372.54,94047,2811
2025-08-18,45,1,C007,search,27242.63,130316,4167
2025-08-18,45,1,C008,search,23867.29,98899,2633
2025-08-18,45,1,C009,paid_social,25475.1,118696,1732
2025-08-18,45,1,C010,paid_social,22194.27,106556,2249
2025-08-18,45,1,C011,paid_social,13373.87,65443,845
2025-08-18,45,1,C012,paid_social,17804.07,93483,1258
2025-08-18,45,1,C013,paid_social,19047.31,92006,2556
2025-08-18,45,1,C014,paid_social,12576.8,61940,743
2025-08-18,45,1,C015,paid_social,16500.91,88653,1266
2025-08-18,45,1,C016,paid_social,13068.68,66877,1397
2025-08-18,45,1,C017,email,3526.99,60063,897
2025-08-18,45,1,C018,email,2888.97,70995,838
2025-08-18,45,1,C019,email,2305.33,32376,326
2025-08-18,45,1,C020,email,2640.0,65977,763
2025-08-18,45,1,C021,email,2621.89,34750,295
2025-08-18,45,1,C022,email,1658.09,73711,513
2025-08-18,45,1,C023,email,1943.25,25400,392
2025-08-18,45,1,C024,email,3021.62,31115,330
2025-08-18,45,1,C025,referral,5262.01,14991,366
2025-08-18,45,1,C026,referral,3762.6,16982,330
2025-08-18,45,1,C027,referral,4553.81,18207,405
2025-08-18,45,1,C028,referral,2992.86,17368,391
2025-08-18,45,1,C029,referral,3755.08,10246,245
2025-08-18,45,1,C030,referral,4657.64,19617,353
2025-08-18,45,1,C031,referral,4101.03,23107,684
2025-08-18,45,1,C032,referral,4446.48,8990,209
2025-08-18,45,1,C033,organic,659.6,63770,607
2025-08-18,45,1,C034,organic,547.35,37693,516
2025-08-18,45,1,C035,organic,797.92,113603,897
2025-08-18,45,1,C036,organic,483.44,53220,507
2025-08-18,45,1,C037,organic,561.54,107464,1154
2025-08-18,45,1,C038,organic,,90599,957
2025-08-18,45,1,C039,organic,672.03,47452,477
2025-08-18,45,1,C040,organic,748.51,80147,1288
2025-08-19,46,1,C001,search,23143.43,93779,1580
2025-08-19,46,1,C002,search,17425.22,66344,1898
2025-08-19,46,1,C003,search,19922.99,91717,2679
2025-08-19,46,1,C004,search,14979.74,68189,3490
2025-08-19,46,1,C005,search,25208.61,115554,2465
2025-08-19,46,1,C006,search,25929.25,116832,2685
2025-08-19,46,1,C007,search,20427.38,86900,2599
2025-08-19,46,1,C008,search,22178.04,101635,3580
2025-08-19,46,1,C009,paid_social,22133.42,113561,2377
2025-08-19,46,1,C010,paid_social,17149.67,92242,1591
2025-08-19,46,1,C011,paid_social,18485.73,108862,1720
2025-08-19,46,1,C012,paid_social,20665.04,101586,1748
2025-08-19,46,1,C013,paid_social,21012.42,98739,1380
2025-08-19,46,1,C014,paid_social,27260.6,126622,1514
2025-08-19,46,1,C015,paid_social,16710.38,81007,931
2025-08-19,46,1,C016,paid_social,20467.6,119633,2582
2025-08-19,46,1,C017,email,2521.1,72996,1250
2025-08-19,46,1,C018,email,2969.08,49482,389
2025-08-19,46,1,C019,email,2698.46,38760,656
2025-08-19,46,1,C020,email,2953.69,45871,744
2025-08-19,46,1,C021,email,2011.68,21981,199
2025-08-19,46,1,C022,email,1185.86,27602,418
2025-08-19,46,1,C023,email,937.17,67105,705
2025-08-19,46,1,C024,email,2593.56,39780,397
2025-08-19,46,1,C025,referral,5017.33,21598,317
2025-08-19,46,1,C026,referral,3420.41,12057,212
2025-08-19,46,1,C027,referral,5855.81,23787,355
2025-08-19,46,1,C028,referral,5389.01,22477,652
2025-08-19,46,1,C029,referral,5444.79,8435,203
2025-08-19,46,1,C030,referral,3853.05,19632,433
2025-08-19,46,1,C031,referral,4624.07,21120,326
2025-08-19,46,1,C032,referral,5957.45,5554,90
2025-08-19,46,1,C033,organic,536.26,82992,892
2025-08-19,46,1,C034,organic,647.28,48767,339
2025-08-19,46,1,C035,organic,593.93,78836,1054
2025-08-19,46,1,C036,organic,593.06,70084,740
2025-08-19,46,1,C037,organic,506.96,63348,956
2025-08-19,46,1,C038,organic,574.02,57589,419
2025-08-19,46,1,C039,organic,612.84,85375,1344
2025-08-19,46,1,C040,organic,606.06,120292,1195
2025-08-20,47,1,C001,search,16515.49,77010,1817
2025-08-20,47,1,C002,search,13030.26,62472,2087
2025-08-20,47,1,C003,search,30564.68,143571,3944
2025-08-20,47,1,C004,search,22217.27,100558,2984
2025-08-20,47,1,C005,search,,91790,2095
2025-08-20,47,1,C006,search,14899.27,71197,1969
2025-08-20,47,1,C007,search,21369.32,96593,2848
2025-08-20,47,1,C008,search,28065.02,137500,3461
2025-08-20,47,1,C009,paid_social,14667.17,78510,1358
2025-08-20,47,1,C010,paid_social,19267.38,101604,2249
2025-08-20,47,1,C011,paid_social,18212.97,101337,1647
2025-08-20,47,1,C012,paid_social,13839.84,72296,1447
2025-08-20,47,1,C013,paid_social,20470.89,121090,2352
2025-08-20,47,1,C014,paid_social,21819.82,114940,2058
2025-08-20,47,1,C015,paid_social,11648.47,65341,983
2025-08-20,47,1,C016,paid_social,21502.25,102531,2150
2025-08-20,47,1,C017,email,3749.17,25575,292
2025-08-20,47,1,C018,email,2731.03,32146,406
2025-08-20,47,1,C019,email,2813.92,57700,1045
2025-08-20,47,1,C020,email,3661.02,58205,1182
2025-08-20,47,1,C021,email,,35352,471
2025-08-20,47,1,C022,email,1552.38,25372,291
2025-08-20,47,1,C023,email,2569.63,22815,259
2025-08-20,47,1,C024,email,2358.8,22473,311
2025-08-20,47,1,C025,referral,6804.23,6572,117
2025-08-20,47,1,C026,referral,6869.45,18545,483
2025-08-20,47,1,C027,referral,4563.1,22680,672
2025-08-20,47,1,C028,referral,3900.96,13808,271
2025-08-20,47,1,C029,referral,4062.72,9275,232
2025-08-20,47,1,C030,referral,5420.01,20424,359
2025-08-20,47,1,C031,referral,4345.61,10143,240
2025-08-20,47,1,C032,referral,4908.65,16514,221
2025-08-20,47,1,C033,organic,597.32,32018,362
2025-08-20,47,1,C034,organic,750.72,33523,576
2025-08-20,47,1,C035,organic,692.32,90289,997
2025-08-20,47,1,C036,organic,577.73,41359,530
2025-08-20,47,1,C037,organic,356.51,96506,880
2025-08-20,47,1,C038,organic,545.1,116723,1399
2025-08-20,47,1,C039,Organic,967.08,118913,150
2025-08-20,47,1,C040,organic,602.15,71091,784
2025-08-21,48,0,C001,search,17878.38,80799,2691
2025-08-21,48,0,C002,search,25256.07,114520,4846
2025-08-21,48,0,C003,search,18535.86,91061,1784
2025-08-21,48,0,C004,search,15886.65,63226,2374
2025-08-21,48,0,C005,search,20729.61,94935,2424
2025-08-21,48,0,C006,search,15363.11,59440,993
2025-08-21,48,0,C007,search,11274.99,45716,1748
2025-08-21,48,0,C008,search,14816.83,67198,2153
2025-08-21,48,0,C009,paid_social,13625.07,63137,795
2025-08-21,48,0,C010,paid_social,13832.62,79787,1372
2025-08-21,48,0,C011,paid_social,14402.79,83977,1772
2025-08-21,48,0,C012,paid_social,15455.47,89637,2138
2025-08-21,48,0,C013,paid_social,12101.48,73224,869
2025-08-21,48,0,C014,paid_social,12251.1,66284,1213
2025-08-21,48,0,C015,paid_social,13550.68,71067,1439
2025-08-21,48,0,C016,paid_social,21057.97,122860,2204
2025-08-21,48,0,C017,email,1508.02,16290,181
2025-08-21,48,0,C018,Email,2093.24,42665,686
2025-08-21,48,0,C019,email,2929.5,47178,766
2025-08-21,48,0,C020,email,2533.38,58277,616
2025-08-21,48,0,C021,email,1498.45,32850,444
2025-08-21,48,0,C022,email,1461.84,41388,381
2025-08-21,48,0,C023,email,1573.45,43027,730
2025-08-21,48,0,C024,email,1768.35,41143,651
2025-08-21,48,0,C025,referral,3534.46,17097,316
2025-08-21,48,0,C026,referral,3775.67,8806,177
2025-08-21,48,0,C027,referral,3577.05,14925,280
2025-08-21,48,0,C028,referral,3577.49,9997,219
2025-08-21,48,0,C029,referral,5172.54,12922,321
2025-08-21,48,0,C030,referral,2566.29,5713,97
2025-08-21,48,0,C031,referral,2358.93,11318,201
2025-08-21,48,0,C032,referral,2808.62,17170,332
2025-08-21,48,0,C033,organic,508.9,57904,546
2025-08-21,48,0,C034,organic,463.54,62750,392
2025-08-21,48,0,C035,organic,365.73,64115,861
2025-08-21,48,0,C036,organic,563.81,51374,622
2025-08-21,48,0,C037,organic,414.53,107333,264
2025-08-21,48,0,C038,organic,306.05,66835,792
2025-08-21,48,0,C039,organic,457.03,92533,972
2025-08-21,48,0,C040,organic,385.02,63015,891
2025-08-22,49,0,C001,search,20341.75,86305,2475
2025-08-22,49,0,C002,search,19163.38,79822,2461
2025-08-22,49,0,C003,search,19609.49,80577,3257
2025-08-22,49,0,C004,search,18972.22,87785,2363
2025-08-22,49,0,C005,search,23056.47,114506,2906
2025-08-22,49,0,C006,search,19828.57,83838,2051
2025-08-22,49,0,C007,search,11292.59,44035,1321
2025-08-22,49,0,C008,search,18280.71,69216,1874
2025-08-22,49,0,C009,paid_social,15988.59,94990,1610
2025-08-22,49,0,C010,paid_social,20174.87,114271,2297
2025-08-22,49,0,C011,paid_social,19661.09,109281,2299
2025-08-22,49,0,C012,paid_social,22137.69,112778,1306
2025-08-22,49,0,C013,paid_social,17632.25,101677,1632
2025-08-22,49,0,C014,paid_social,18072.92,85837,1641
2025-08-22,49,0,C015,paid_social,14487.91,68136,1516
2025-08-22,49,0,C016,paid_social,13920.09,83910,1620
2025-08-22,49,0,C017,email,1449.04,53145,433
2025-08-22,49,0,C018,email,1107.45,17545,117
2025-08-22,49,0,C019,email,1868.62,56122,389
2025-08-22,49,0,C020,email,2530.26,22360,264
2025-08-22,49,0,C021,email,2723.12,17279,283
2025-08-22,49,0,C022,email,1990.44,51641,381
2025-08-22,49,0,C023,email,2210.06,23010,195
2025-08-22,49,0,C024,email,1646.52,27963,407
2025-08-22,49,0,C025,referral,4379.34,10430,171
2025-08-22,49,0,C026,referral,2960.4,18514,574
2025-08-22,49,0,C027,referral,3909.78,22159,516
2025-08-22,49,0,C028,referral,4886.35,20656,284
2025-08-22,49,0,C029,referral,3931.02,6574,126
2025-08-22,49,0,C030,referral,2955.78,7254,116
2025-08-22,49,0,C031,referral,3756.5,12848,91
2025-08-22,49,0,C032,referral,2135.86,22110,350
2025-08-22,49,0,C033,organic,432.45,98980,1328
2025-08-22,49,0,C034,organic,496.27,34962,410
2025-08-22,49,0,C035,organic,534.68,87394,780
2025-08-22,49,0,C036,organic,541.68,58021,897
2025-08-22,49,0,C037,organic,472.71,62248,557
2025-08-22,49,0,C038,organic,596.52,95231,1718
2025-08-22,49,0,C039,organic,414.85,131254,1068
2025-08-22,49,0,C040,organic,441.1,78031,995
2025-08-23,50,0,C001,search,21350.05,87119,556
2025-08-23,50,0,C002,search,17214.7,80858,3135
2025-08-23,50,0,C003,search,17291.04,65170,2504
2025-08-23,50,0,C004,search,14566.0,67596,1881
2025-08-23,50,0,C005,search,17776.68,85319,2614
2025-08-23,50,0,C006,search,20197.32,95054,2694
2025-08-23,50,0,C007,search,13889.55,61968,1238
2025-08-23,50,0,C008,search,16201.17,76231,1325
2025-08-23,50,0,C009,paid_social,14019.48,79117,1313
2025-08-23,50,0,C010,paid_social,19233.85,102705,2244
2025-08-23,50,0,C011,paid_social,16211.24,89947,1298
2025-08-23,50,0,C012,paid_social,22378.62,101340,2758
2025-08-23,50,0,C013,paid_social,13330.43,73707,1172
2025-08-23,50,0,C014,paid_social,21829.61,127291,2472
2025-08-23,50,0,C015,paid_social,14156.23,63556,755
2025-08-23,50,0,C016,paid_social,21148.14,119050,1840
2025-08-23,50,0,C017,email,1388.13,26912,317
2025-08-23,50,0,C018,email,1236.21,28962,112
2025-08-23,50,0,C019,email,,19637,116
2025-08-23,50,0,C020,email,1765.41,31478,401
2025-08-23,50,0,C021,email,1778.52,54550,617
2025-08-23,50,0,C022,email,2068.14,21392,217
2025-08-23,50,0,C023,email,1922.01,16166,169
2025-08-23,50,0,C024,email,1966.96,51970,374
2025-08-23,50,0,C025,referral,5217.15,7267,187
2025-08-23,50,0,C026,referral,4807.91,16389,382
2025-08-23,50,0,C027,referral,4674.69,15794,224
2025-08-23,50,0,C028,referral,5509.01,21800,306
2025-08-23,50,0,C029,referral,4657.17,11966,255
2025-08-23,50,0,C030,referral,4792.25,7375,240
2025-08-23,50,0,C031,referral,4367.69,6319,149
2025-08-23,50,0,C032,referral,3412.86,15034,331
2025-08-23,50,0,C033,organic,552.15,88689,1271
2025-08-23,50,0,C034,organic,783.5,139284,1777
2025-08-23,50,0,C035,organic,490.66,111680,1298
2025-08-23,50,0,C036,organic,627.69,55231,245
2025-08-23,50,0,C037,organic,639.11,129528,2218
2025-08-23,50,0,C038,organic,612.64,46909,297
2025-08-23,50,0,C039,organic,773.52,118282,1337
2025-08-23,50,0,C040,organic,539.28,80601,1477
2025-08-24,51,0,C001,search,10502.84,44254,1714
2025-08-24,51,0,C002,search,25175.64,118297,2525
2025-08-24,51,0,C003,search,14183.56,66838,1995
2025-08-24,51,0,C004,search,21338.37,99087,3279
2025-08-24,51,0,C005,search,22490.17,94793,1901
2025-08-24,51,0,C006,search,16192.25,76743,2081
2025-08-24,51,0,C007,search,25928.88,114789,3009
2025-08-24,51,0,C008,search,24245.18,113868,3104
2025-08-24,51,0,C009,paid_social,15541.26,73507,899
2025-08-24,51,0,C010,paid_social,24909.01,117623,1618
2025-08-24,51,0,C011,paid_social,18462.24,98425,2366
2025-08-24,51,0,C012,paid_social,16150.68,89195,1422
2025-08-24,51,0,C013,paid_social,14711.44,71054,1159
2025-08-24,51,0,C014,paid_social,11485.83,60977,834
2025-08-24,51,0,C015,paid_social,12854.63,75371,959
2025-08-24,51,0,C016,paid_social,10355.03,60249,1057
2025-08-24,51,0,C017,email,1655.08,25276,505
2025-08-24,51,0,C018,email,2166.73,25106,177
2025-08-24,51,0,C019,email,2386.28,47782,432
2025-08-24,51,0,C020,email,1716.07,19357,340
2025-08-24,51,0,C021,email,1420.48,17543,204
2025-08-24,51,0,C022,email,2834.98,41358,762
2025-08-24,51,0,C023,email,1781.91,36984,432
2025-08-24,51,0,C024,email,3671.63,48792,495
2025-08-24,51,0,C025,referral,4298.15,17716,254
2025-08-24,51,0,C026,referral,4398.7,22397,389
2025-08-24,51,0,C027,referral,4615.69,11112,43
2025-08-24,51,0,C028,referral,3925.61,23664,467
2025-08-24,51,0,C029,referral,5281.05,8632,331
2025-08-24,51,0,C030,referral,5021.96,17744,420
2025-08-24,51,0,C031,referral,5169.01,22487,243
2025-08-24,51,0,C032,referral,3619.17,10656,288
2025-08-24,51,0,C033,organic,700.48,87340,384
2025-08-24,51,0,C034,organic,601.29,67832,606
2025-08-24,51,0,C035,organic,718.27,58451,382
2025-08-24,51,0,C036,organic,661.61,75228,502
2025-08-24,51,0,C037,organic,662.32,81338,699
2025-08-24,51,0,C038,organic,687.82,137231,1550
2025-08-24,51,0,C039,organic,262.79,144123,1136
2025-08-24,51,0,C040,organic,562.84,101025,1106
2025-08-25,52,0,C001,search,12936.26,54333,1247
2025-08-25,52,0,C002,search,21752.19,101745,2823
2025-08-25,52,0,C003,search,19217.46,85566,2726
2025-08-25,52,0,C004,search,20575.8,76410,2352
2025-08-25,52,0,C005,search,10812.46,52078,1872
2025-08-25,52,0,C006,search,26811.7,114599,4243
2025-08-25,52,0,C007,search,20068.29,95857,2785
2025-08-25,52,0,C008,search,20776.8,85490,2658
2025-08-25,52,0,C009,paid_social,18201.87,89051,1512
2025-08-25,52,0,C010,paid_social,10183.28,52186,581
2025-08-25,52,0,C011,paid_social,12538.61,71211,881
2025-08-25,52,0,C012,paid_social,10650.3,54749,617
2025-08-25,52,0,C013,paid_social,17306.67,91500,1000
2025-08-25,52,0,C014,paid_social,23026.04,127884,1114
2025-08-25,52,0,C015,paid_social,10027.61,49221,535
2025-08-25,52,0,C016,paid_social,11553.14,56493,1220
2025-08-25,52,0,C017,email,1739.61,52664,549
